# File: Hot_aq_density_v6.2.dat
# Creation time: 2023-04-17T17:23:48.000  +0200
#
# Based on marginalized debiasing from
# /home/petit/Research/OSSOS/data/Simulations/Bias-aq-i-H-v6.3-All_Surveys/Simulation-2023-04-14T16.30/All_Surveys_v12-free-cla_m.detections-full
#
# a_min = 40.0
# a_step = 0.1
# q_min = 34.5
# q_step = 0.1
#
# Bandwidth = 0.20
#
# Hcut =  8.7
#
#  a      q     dens
 40.41  39.81 0.011999
 40.41  39.91 0.012346
 40.41  40.01 0.012270
 40.41  40.11 0.011719
 40.41  40.21 0.010712
 40.41  40.31 0.009335
 40.51  34.51 0.000035
 40.51  34.61 0.000065
 40.51  34.71 0.000116
 40.51  34.81 0.000198
 40.51  34.91 0.000322
 40.51  35.01 0.000504
 40.51  35.11 0.000761
 40.51  35.21 0.001108
 40.51  35.31 0.001555
 40.51  35.41 0.002099
 40.51  35.51 0.002717
 40.51  35.61 0.003368
 40.51  35.71 0.003991
 40.51  35.81 0.004533
 40.51  35.91 0.004961
 40.51  36.01 0.005294
 40.51  36.11 0.005608
 40.51  36.21 0.006019
 40.51  36.31 0.006654
 40.51  36.41 0.007594
 40.51  36.51 0.008838
 40.51  36.61 0.010279
 40.51  36.71 0.011728
 40.51  36.81 0.012960
 40.51  36.91 0.013780
 40.51  37.01 0.014077
 40.51  37.11 0.013848
 40.51  37.21 0.013186
 40.51  37.31 0.012237
 40.51  37.41 0.011162
 40.51  37.51 0.010095
 40.51  37.61 0.009129
 40.51  37.71 0.008320
 40.51  37.81 0.007694
 40.51  37.91 0.007256
 40.51  38.01 0.007001
 40.51  38.11 0.006912
 40.51  38.21 0.006961
 40.51  38.31 0.007116
 40.51  38.41 0.007334
 40.51  38.51 0.007574
 40.51  38.61 0.007791
 40.51  38.71 0.007952
 40.51  38.81 0.008046
 40.51  38.91 0.008093
 40.51  39.01 0.008151
 40.51  39.11 0.008305
 40.51  39.21 0.008641
 40.51  39.31 0.009219
 40.51  39.41 0.010049
 40.51  39.51 0.011077
 40.51  39.61 0.012194
